type,target,original_name,english_name,source_file,output_file,status
sound,mobs,donkey hurt2,donkey_hurt2,0950e0207a5267f87cc040f102c98d08.wav,audio\mobs\donkey_hurt2_1.wav,copied
sound,mobs,donkey death1,donkey_death1,c311a1b8272c974fa0671c3375707bfd.wav,audio\mobs\donkey_death1_1.wav,copied
sound,mobs,breeze aimbent_windy_1,breeze_aimbent_windy_1,874357c2c7ae14f763b55d0ddb61aec9.wav,audio\mobs\breeze_aimbent_windy_1_1.wav,copied
sound,mobs,breeze-hurt,breeze-hurt,30ec15af9f01244a341ccedbfa73bcd3.wav,audio\mobs\breeze-hurt_1.wav,copied
sound,mobs,breeze windy_dude_death,breeze_windy_dude_death,27c73215617e6905ec9a81072919b012.wav,audio\mobs\breeze_windy_dude_death_1.wav,copied
sound,mobs,ghast moan1,ghast_moan1,c87f29ac85a0554c5b5e6d6f677a63a5.wav,audio\mobs\ghast_moan1_1.wav,copied
sound,mobs,ghast moan2,ghast_moan2,bef763743d5586d4884132156453be92.wav,audio\mobs\ghast_moan2_1.wav,copied
sound,mobs,ghats death,ghats_death,2b7e10b5acab15c40bfb7a877494983b.mp3,audio\mobs\ghats_death_1.mp3,copied
sound,mobs,elder_idle1,elder_idle1,0abf0203864f36e903acf2b5611f9756.mp3,audio\mobs\elder_idle1_1.mp3,copied
sound,mobs,elder_idle2,elder_idle2,fd994a35a60e26a2e92e014a42c849ce.mp3,audio\mobs\elder_idle2_1.mp3,copied
sound,mobs,guardian_hit2,guardian_hit2,40117ea76bc663425a4ebff371e2eecc.wav,audio\mobs\guardian_hit2_1.wav,copied
sound,mobs,guardian_death2,guardian_death2,d6899bd95317d0796aa580738705a39d.wav,audio\mobs\guardian_death2_1.wav,copied
sound,mobs,silverfish step1,silverfish_step1,f7c3c74f49816669478d39953a66c6ff.wav,audio\mobs\silverfish_step1_1.wav,copied
sound,mobs,silverfish step2,silverfish_step2,85aa780ec5d58210c21fef5b02c09847.wav,audio\mobs\silverfish_step2_1.wav,copied
sound,mobs,silverfish hit1,silverfish_hit1,87a4e609b5ff518670dc6d26dbf5395a.wav,audio\mobs\silverfish_hit1_1.wav,copied
sound,mobs,silverfish kill,silverfish_kill,6f1dd0047a56a52fbd4c5dd87c37bc93.wav,audio\mobs\silverfish_kill_1.wav,copied
sound,mobs,nothing,nothing,82244d827fc07c1b258ce0a0dbe2394a.wav,audio\mobs\nothing_1.wav,copied
sound,mobs,villager idle1,villager_idle1,ee21addada983e360833a7a4921698ca.wav,audio\mobs\villager_idle1_1.wav,copied
sound,mobs,villager idle2,villager_idle2,da652def44d511d3077663f37fe4213c.wav,audio\mobs\villager_idle2_1.wav,copied
sound,mobs,villager hit5,villager_hit5,3ef7bb31929979550d76e55f003d6c83.wav,audio\mobs\villager_hit5_1.wav,copied
sound,mobs,villager death2,villager_death2,e2a951ad4f24b1d67f9cae754430ca0c.wav,audio\mobs\villager_death2_1.wav,copied
sound,mobs,horn_celebrate,horn_celebrate,ba46d7bfedae4179f083547adb317f48.mp3,audio\mobs\horn_celebrate_1.mp3,copied
sound,mobs,bowhit1,bowhit1,fcba0f840e9905f04f15e311c6d944e2.wav,audio\mobs\bowhit1_1.wav,copied
sound,mobs,fireball4,fireball4,e940089eab115237de92cd1516348dc7.wav,audio\mobs\fireball4_1.wav,copied
sound,mobs,sonic_boom1,sonic_boom1,ff45ddb664991d652f3e548ea0412d66.mp3,audio\mobs\sonic_boom1_1.mp3,copied
sound,mobs,sonic_boom2,sonic_boom2,51985545d520c3c9cfa0c857d5e07407.mp3,audio\mobs\sonic_boom2_1.mp3,copied
sound,mobs,idle1,idle1,1bbb7e0058dd1a4140eba6aa2a6821a0.wav,audio\mobs\idle1_1.wav,copied
sound,mobs,idle2,idle2,a85203efee469b4516c589a284d68838.wav,audio\mobs\idle2_1.wav,copied
sound,mobs,hurt1,hurt1,73fcd49ae98507ee642edc0a95d63da6.wav,audio\mobs\hurt1_1.wav,copied
sound,mobs,death3,death3,0ac0094be90df5a4e3a1da31e449e96e.mp3,audio\mobs\death3_1.mp3,copied
sound,mobs,Creaking_idle1,creaking_idle1,a68b45fd5ebb0a67b43d10c8bef68d83.wav,audio\mobs\creaking_idle1_1.wav,copied
sound,mobs,Creaking_idle2,creaking_idle2,5199feca9fbc19aa49eaa6f1ee411483.wav,audio\mobs\creaking_idle2_1.wav,copied
sound,mobs,Creaking_idle3,creaking_idle3,9c21822f794979972fa5223fa2878b44.wav,audio\mobs\creaking_idle3_1.wav,copied
sound,mobs,Creaking_death,creaking_death,6e981a9a46cc3395824d1b94b55e2aa0.mp3,audio\mobs\creaking_death_1.mp3,copied
sound,mobs,Phantom_idle1,phantom_idle1,e0bd92bd209be8f66e1cd44636b15278.mp3,audio\mobs\phantom_idle1_1.mp3,copied
sound,mobs,Phantom_idle3,phantom_idle3,e195ca9a06fb2b5c8acc028c7aa3b4a8.mp3,audio\mobs\phantom_idle3_1.mp3,copied
sound,mobs,Phantom_hurt3,phantom_hurt3,91d68289356ee1329d29c3c7f33a8cab.mp3,audio\mobs\phantom_hurt3_1.mp3,copied
sound,mobs,Phantom_death1,phantom_death1,986a9a58a75d14f54b32a2f154938c53.mp3,audio\mobs\phantom_death1_1.mp3,copied
sound,mobs,enderDragonDeath,enderdragondeath,49b4fe4e9ad5601e77081855e8a5c3b9.mp3,audio\mobs\enderdragondeath_1.mp3,copied
sound,mobs,Enderman-idle1,enderman-idle1,03f2087bacd9231429cfa6f5f66599bc.mp3,audio\mobs\enderman-idle1_1.mp3,copied
sound,mobs,Enderman-idle2,enderman-idle2,4895b5bbbd2dc5d51f293dd292f486dc.mp3,audio\mobs\enderman-idle2_1.mp3,copied
sound,mobs,Enderman-hurt1,enderman-hurt1,0b915d48c25bf6abfdc71c11877c3640.mp3,audio\mobs\enderman-hurt1_1.mp3,copied
sound,mobs,Enderman-death,enderman-death,695e580b8d54b00c6e661bf6bba65fa5.mp3,audio\mobs\enderman-death_1.mp3,copied
sound,mobs,Creeper-hurt1,creeper-hurt1,a3e17cdea0aa015e0505f0821139e772.mp3,audio\mobs\creeper-hurt1_1.mp3,copied
sound,mobs,Creeper-death,creeper-death,eed149f9a8468b73ba48567144b5beca.mp3,audio\mobs\creeper-death_1.mp3,copied
sound,mobs,Dolphin-idle1ogg,dolphin-idle1ogg,ea90f81ad487fb87fbb906df7f458b9b.mp3,audio\mobs\dolphin-idle1ogg_1.mp3,copied
sound,mobs,Dolphin-idle2ogg,dolphin-idle2ogg,5f7971f2bbe98853cecb77b3fdb8d895.mp3,audio\mobs\dolphin-idle2ogg_1.mp3,copied
sound,mobs,Dolphin-hurt1ogg,dolphin-hurt1ogg,1d89d19566143410a774e0622269598f.mp3,audio\mobs\dolphin-hurt1ogg_1.mp3,copied
sound,mobs,Dolphin-death1ogg,dolphin-death1ogg,14e7ec777c8b5404a4368a75ca2910a2.mp3,audio\mobs\dolphin-death1ogg_1.mp3,copied
costume,health,health0,health0,58e97c070b275a122fba5fa42e637dea.png,images\health\health0_1.png,copied
costume,health,health1,health1,2a971ce51c91ba7f54dfa2dfc3850321.png,images\health\health1_1.png,copied
costume,health,health2,health2,2ab7f580742491a241e937a3cc11cf0e.png,images\health\health2_1.png,copied
costume,health,health3,health3,c358454f632794aeef5600fab62835b8.png,images\health\health3_1.png,copied
costume,health,health4,health4,f2d2ffe360ceeffe4a1e41dd295f1806.png,images\health\health4_1.png,copied
costume,health,health5,health5,5d17e9467f4b93f1d1a6ea5378e8017b.png,images\health\health5_1.png,copied
costume,health,health6,health6,73b6336b163586801551c383380f1c97.png,images\health\health6_1.png,copied
costume,health,health7,health7,5da430de0358aef89258e504c40ad633.png,images\health\health7_1.png,copied
costume,health,health8,health8,babe980c031971e6e4eb8ab955d675fd.png,images\health\health8_1.png,copied
costume,health,health9,health9,e6a497e57443da68f7baef60e2944530.png,images\health\health9_1.png,copied
costume,health,health10,health10,8ae368a034fa83507511c0939c343e6e.png,images\health\health10_1.png,copied
costume,health,health11,health11,bdf2f773148873b663e6f385fec096ab.png,images\health\health11_1.png,copied
costume,health,health12,health12,c3493e6d75d01a24597139c8d62b1a72.png,images\health\health12_1.png,copied
costume,health,health13,health13,5f297211bba218fb5cb156b1eafa2ef2.png,images\health\health13_1.png,copied
costume,health,health14,health14,53fba6567c1a947030185837dc97082d.png,images\health\health14_1.png,copied
costume,health,health15,health15,f35520d1505576befb176352a787df2d.png,images\health\health15_1.png,copied
costume,health,health16,health16,461ba1e473f7e7ccbee0541fd9831c9f.png,images\health\health16_1.png,copied
costume,health,health17,health17,72dae1fc72fb1d810ff2e03477e3fe66.png,images\health\health17_1.png,copied
costume,health,health18,health18,54e52daee8941adbf74323b05e82d5e3.png,images\health\health18_1.png,copied
costume,health,health19,health19,c4ac8774495c8afa26ecf935339e0522.png,images\health\health19_1.png,copied
costume,health,health20,health20,7d5834e20e2f0102ebf5ac79405bb69f.png,images\health\health20_1.png,copied
costume,health,health21,health21,1ca1cb26c3ffe2c84c8d4af77e5e99fb.png,images\health\health21_1.png,copied
costume,health,health22,health22,eb6fd33b3525d86d204ee8b242eb9dba.png,images\health\health22_1.png,copied
costume,health,health23,health23,84426963684c55146ca79746fb952b56.png,images\health\health23_1.png,copied
costume,health,health24,health24,ce30dfa7a26246b9958033c7c44a0e53.png,images\health\health24_1.png,copied
costume,health,health25,health25,c00b4081dc4eb295f70c967d6f308f56.png,images\health\health25_1.png,copied
costume,health,health26,health26,22fbdd257aadac343f2629d43442c177.png,images\health\health26_1.png,copied
costume,health,health27,health27,91403ec0d3073b8b3a26553571b20a1d.png,images\health\health27_1.png,copied
costume,health,health28,health28,5ab85804fcbc8f92cc83ce2159ec6acf.png,images\health\health28_1.png,copied
costume,health,health29,health29,98bca707dd6be4bb393587bfc1f053b4.png,images\health\health29_1.png,copied
costume,health,health30,health30,e7da4308b4850663d9415ff02d202d41.png,images\health\health30_1.png,copied
costume,health,health31,health31,1044e27b9f4f3f952819080d3c0da332.png,images\health\health31_1.png,copied
costume,health,health32,health32,605102cebed16526a676b7158b62985e.png,images\health\health32_1.png,copied
costume,health,health33,health33,24abe4ae1753c3e34c89fd62584fee92.png,images\health\health33_1.png,copied
costume,health,health34,health34,4e833f0d01bdc533343b5c266e4b11c7.png,images\health\health34_1.png,copied
costume,health,health35,health35,24ccb573a5dcb8cedbdc7cabcbc15be4.png,images\health\health35_1.png,copied
costume,health,health36,health36,f107bd790624ed45cdd3a00bf7675b0a.png,images\health\health36_1.png,copied
costume,health,health37,health37,243179318baed7f56c75792553b571bc.png,images\health\health37_1.png,copied
costume,health,health38,health38,5e50ce19a09951b080291af883313b74.png,images\health\health38_1.png,copied
costume,health,health39,health39,e063c19ed70a7fd051942bd3d37eca4e.png,images\health\health39_1.png,copied
costume,health,health40,health40,c22da79eebabdaf2dfdfbb1c0df21dd0.png,images\health\health40_1.png,copied
costume,health,health41,health41,3b32e9fc3fad59b5238b0309efd2405c.png,images\health\health41_1.png,copied
costume,health,health42,health42,2f6ce3f79b2f2fdffd06ea61e22f3ccd.png,images\health\health42_1.png,copied
costume,health,health43,health43,38d11a51a3bba2a90441e85e45e83d2a.png,images\health\health43_1.png,copied
costume,health,health44,health44,e5485835b48fd0ff978d665965f010eb.png,images\health\health44_1.png,copied
costume,health,health45,health45,7bf1f10576bd31da6bd9663d03d2a8f0.png,images\health\health45_1.png,copied
costume,health,health46,health46,d411ba0fef628f42bb1e2d718c34d316.png,images\health\health46_1.png,copied
costume,health,health47,health47,65a9c5ff079390d30c12bd994c58fa2e.png,images\health\health47_1.png,copied
costume,health,health48,health48,36a2fef550ddc78957ee908ce7b988ef.png,images\health\health48_1.png,copied
costume,health,health49,health49,4fd166631d62c8e8cfff1005095679e1.png,images\health\health49_1.png,copied
costume,health,health50,health50,6efd9967c9aad7573a72ef9cc3f99f5f.png,images\health\health50_1.png,copied
costume,health,health51,health51,76b9371a9e261da7c86bc60e63e8b62f.png,images\health\health51_1.png,copied
costume,health,health52,health52,76b9371a9e261da7c86bc60e63e8b62f.png,images\health\health52_1.png,copied
costume,health,health53,health53,5537c4cdf8001fc29a45fb3e5a89469d.png,images\health\health53_1.png,copied
costume,health,health54,health54,10f97b6b6b2d42c49d6f0850db7c6bca.png,images\health\health54_1.png,copied
costume,health,health55,health55,76df68a04a9285227f9311cd35b79abc.png,images\health\health55_1.png,copied
costume,health,health56,health56,626b84e43ea191a63d76c47623a9df82.png,images\health\health56_1.png,copied
costume,health,health57,health57,93680cb1fdf2f26073ecd30289a39280.png,images\health\health57_1.png,copied
sound,health,hurt,hurt,44ad920376066b166f0e9675376a4f67.mp3,audio\health\hurt_1.mp3,copied
costume,oxygen,bubbles0,bubbles0,2930c1746ddf891059b4f2d6c4eabd5b.png,images\oxygen\bubbles0_1.png,copied
costume,oxygen,bubbles1,bubbles1,0b7d5a7587e01e48df0fe277cef39bb5.png,images\oxygen\bubbles1_1.png,copied
costume,oxygen,bubbles2,bubbles2,32c96f6dca10a8774c4128390daa8955.png,images\oxygen\bubbles2_1.png,copied
costume,oxygen,bubbles3,bubbles3,ed8415e6afea3d27038be91fd7e30d18.png,images\oxygen\bubbles3_1.png,copied
costume,oxygen,bubbles4,bubbles4,06b2332472dca6f3aef5cb991b2b3582.png,images\oxygen\bubbles4_1.png,copied
costume,oxygen,bubbles5,bubbles5,4309f99f7e4bbaac3048fe5932ae1a38.png,images\oxygen\bubbles5_1.png,copied
costume,oxygen,bubbles6,bubbles6,2a7f5ae0142b1204f46fd4765ffbfe86.png,images\oxygen\bubbles6_1.png,copied
costume,oxygen,bubbles7,bubbles7,a707fcce91fa6a7388706c284d0365f1.png,images\oxygen\bubbles7_1.png,copied
costume,oxygen,bubbles8,bubbles8,7c1fe3d45243c3194021528b15b87b5e.png,images\oxygen\bubbles8_1.png,copied
costume,oxygen,bubbles9,bubbles9,600af0f3b68b24a85986c91feb040a4a.png,images\oxygen\bubbles9_1.png,copied
costume,oxygen,bubbles10,bubbles10,600af0f3b68b24a85986c91feb040a4a.png,images\oxygen\bubbles10_1.png,copied
costume,oxygen,bubbles11,bubbles11,fd4c37a673f5e42d6cec18fcde028235.png,images\oxygen\bubbles11_1.png,copied
costume,oxygen,bubbles12,bubbles12,70ed4a3d92327079b5efaa9ca59be972.png,images\oxygen\bubbles12_1.png,copied
costume,oxygen,bubbles13,bubbles13,5ad69a7c03ff7cf02ca2ada237de8491.png,images\oxygen\bubbles13_1.png,copied
costume,oxygen,bubbles14,bubbles14,acd0e343c8ea05e8fd64d143c7b28e88.png,images\oxygen\bubbles14_1.png,copied
costume,oxygen,bubbles15,bubbles15,46a8dbf20bef968fe38693bbc0f3e2bc.png,images\oxygen\bubbles15_1.png,copied
costume,oxygen,bubbles16,bubbles16,b18c3f538673233d093f0fb8b7bf4961.png,images\oxygen\bubbles16_1.png,copied
costume,oxygen,bubbles17,bubbles17,e140d12d6624d909414c946faaac8683.png,images\oxygen\bubbles17_1.png,copied
costume,oxygen,bubbles18,bubbles18,a04d4acfe6bc69389cc8ffa8b7f01244.png,images\oxygen\bubbles18_1.png,copied
costume,oxygen,bubbles19,bubbles19,aa329efacd482a669e1eaee2bb28829c.png,images\oxygen\bubbles19_1.png,copied
costume,oxygen,bubbles21,bubbles21,e74e84ebbfb29a7065cdad58e1955ccf.png,images\oxygen\bubbles21_1.png,copied
costume,oxygen,bubbles22,bubbles22,e8e1f7019b17d6e01d09874eac370db0.png,images\oxygen\bubbles22_1.png,copied
costume,armor,armour1,armour1,6a521fd3c6299dbc69753ebdf716705f.png,images\armor\armour1_1.png,copied
costume,armor,armour2,armour2,a2dee32e9d928c7b802ae36bf4ad83c3.png,images\armor\armour2_1.png,copied
costume,armor,armour3,armour3,3b3c29c27c1bf950535e31dbb787b468.png,images\armor\armour3_1.png,copied
costume,armor,armour4,armour4,b8e0b42dfc5152d1c896d3d4bd05eb0c.png,images\armor\armour4_1.png,copied
costume,armor,armour5,armour5,e1ee4095bc0dfeba99ca0434ed839a43.png,images\armor\armour5_1.png,copied
costume,armor,armour6,armour6,b67addd37c6851efd8265f7f846405e9.png,images\armor\armour6_1.png,copied
costume,armor,armour7,armour7,00748ad27cec5f574db952e8042951ae.png,images\armor\armour7_1.png,copied
costume,armor,armour8,armour8,964b6425774c1def698d92b3eae5a8b0.png,images\armor\armour8_1.png,copied
costume,armor,armour9,armour9,053fd7215ce4fd4d8f270173a36b650b.png,images\armor\armour9_1.png,copied
costume,armor,armour10,armour10,8234172a295919f5ed2d26d6a7e3c7a6.png,images\armor\armour10_1.png,copied
costume,armor,armour11,armour11,7294b7b1ea653fad118e0cdcf078c64f.png,images\armor\armour11_1.png,copied
costume,armor,armour12,armour12,8146c5ab1d4d9e36d6afe0bab02a73ca.png,images\armor\armour12_1.png,copied
costume,armor,armour13,armour13,44c8a92310cdd9ad718f8a10690e257d.png,images\armor\armour13_1.png,copied
costume,armor,armour14,armour14,3d9feafa982b9df5ed9fb227299ca2be.png,images\armor\armour14_1.png,copied
costume,armor,armour15,armour15,5b61b079d5dc591ba917a69c29d38f07.png,images\armor\armour15_1.png,copied
costume,armor,armour16,armour16,f0299ea669bbeb807f76fe446088ddbc.png,images\armor\armour16_1.png,copied
costume,armor,armour17,armour17,fcce4f95c8bc3fbb8bbb6be8bef2001c.png,images\armor\armour17_1.png,copied
costume,armor,armour18,armour18,21d79178dc73ef980df8af5c722dba8f.png,images\armor\armour18_1.png,copied
costume,armor,armour19,armour19,11182905c6a51e4b909060cde08150ec.png,images\armor\armour19_1.png,copied
costume,armor,armour20,armour20,47ba5934d5534f024b0d505c008d11aa.png,images\armor\armour20_1.png,copied
costume,hunger,Hunger_0,hunger_0,81c7419c6192ba71526eb574ceb1c681.png,images\hunger\hunger_0_1.png,copied
costume,hunger,Hunger_1,hunger_1,6c89c8073f77054ba1ef99a1b8831b77.png,images\hunger\hunger_1_1.png,copied
costume,hunger,Hunger_2,hunger_2,673e82906e3f2e9fde18ac7c4a723519.png,images\hunger\hunger_2_1.png,copied
costume,hunger,Hunger_3,hunger_3,88b574ada0d4a6b676b636d191bf5384.png,images\hunger\hunger_3_1.png,copied
costume,hunger,Hunger_4,hunger_4,cda724961eab2cb73cb631a06c775169.png,images\hunger\hunger_4_1.png,copied
costume,hunger,Hunger_5,hunger_5,39b9c0c3f529a786071731e545a7055b.png,images\hunger\hunger_5_1.png,copied
costume,hunger,Hunger_6,hunger_6,55a8f6cd8b0ec33a1938770f76ec5c38.png,images\hunger\hunger_6_1.png,copied
costume,hunger,Hunger_7,hunger_7,cf96c9e0bbd4c342b10efdc6433c302b.png,images\hunger\hunger_7_1.png,copied
costume,hunger,Hunger_8,hunger_8,ec509a2b2be8ee635d4d25fc4452c31e.png,images\hunger\hunger_8_1.png,copied
costume,hunger,Hunger_9,hunger_9,7c741c8a317e154a7becb2de050f86b8.png,images\hunger\hunger_9_1.png,copied
costume,hunger,Hunger_10,hunger_10,d60bd2eb9bb6a5c1a5307808f7e2a7e8.png,images\hunger\hunger_10_1.png,copied
costume,hunger,Hunger_11,hunger_11,b7e6235e76364dec97ac67dd98b78df0.png,images\hunger\hunger_11_1.png,copied
costume,hunger,Hunger_12,hunger_12,acdffbfe33e8799c4c97e1d53f12844c.png,images\hunger\hunger_12_1.png,copied
costume,hunger,Hunger_13,hunger_13,d1672295f1e8272ffa92606b7b41fe7c.png,images\hunger\hunger_13_1.png,copied
costume,hunger,Hunger_14,hunger_14,40b59e8c179e61124da28cac742a38c6.png,images\hunger\hunger_14_1.png,copied
costume,hunger,Hunger_15,hunger_15,b8132f96db820592d3403572a1255d0c.png,images\hunger\hunger_15_1.png,copied
costume,hunger,Hunger_16,hunger_16,b75ee1894f0c62d0013837fe943511e3.png,images\hunger\hunger_16_1.png,copied
costume,hunger,Hunger_17,hunger_17,f8d3f91c1d5bca9ac86f150eaae3f58f.png,images\hunger\hunger_17_1.png,copied
costume,hunger,Hunger_18,hunger_18,24a29a0bbe26c250ab5872cbfc83285d.png,images\hunger\hunger_18_1.png,copied
costume,hunger,Hunger_19,hunger_19,be53b01ff817d7f7c0dfcdc359381010.png,images\hunger\hunger_19_1.png,copied
costume,hunger,Hunger_20,hunger_20,6571f80f9500a8cc538c5458b2b8ade0.png,images\hunger\hunger_20_1.png,copied
costume,selected,selected,selected,b1d10f77f85f4dea1d3c027355a090bb.png,images\selected\selected_1.png,copied
costume,selected,selected2,selected2,e6b94bdb4952a1f61bdc526c3388711a.png,images\selected\selected2_1.png,copied
costume,selected,selected3,selected3,0e1b21d7edbff15016dc6f49946b8154.png,images\selected\selected3_1.png,copied
costume,selected,selected4,selected4,9c6b53ec642c5693e9b2bd372dce5b74.png,images\selected\selected4_1.png,copied
costume,selected,selected5,selected5,9ac34e3d010cd20ec58fbc606cae89d8.png,images\selected\selected5_1.png,copied
costume,selected,selected6,selected6,6562311b23c28b90780dbace3c9fb601.png,images\selected\selected6_1.png,copied
costume,selected,selected7,selected7,11a37017104ba9292d72eb8b685f1aef.png,images\selected\selected7_1.png,copied
costume,selected,selected8,selected8,11a2cb800785bf27c2cb172a1c263738.png,images\selected\selected8_1.png,copied
costume,selected,selected9,selected9,af6ae4b5f9dd8739b624cc791a3aafc8.png,images\selected\selected9_1.png,copied
sound,selected,click,click,dd1f0415b8f76035814bd881830585a0.mp3,audio\selected\click_1.mp3,copied
costume,creativeoverlay,CreativeOverlay,creativeoverlay,a33b9d35037e6c44a894b4f720774414.svg,images\creativeoverlay\creativeoverlay_1.png,converted
costume,creativeoverlay,costume1,costume1,a9fcac48ab98daeccb8811a76b30cbe0.png,images\creativeoverlay\costume1_1.png,copied
costume,menu,Help Text,help_text,abb9830763b16acf0452c9ed3a0c3ffb.svg,images\menu\help_text_1.png,converted
costume,menu,World-Options2,world-options2,ee45e0df595a67c209a1d0955002b011.svg,images\menu\world-options2_1.png,converted
costume,menu,Done,done,64f8d66a72b81552259d3c0a5f2db200.svg,images\menu\done_1.png,converted
costume,menu,Mods,mods,c42d799d7313d719e63d6ac91c54f0ba.svg,images\menu\mods_1.png,converted
costume,menu,Mod: Explode0,mod_explode0,b22e1914b6b10db0cf5996161fdd358e.svg,images\menu\mod_explode0_1.png,converted
costume,menu,Mod: Explode1,mod_explode1,bae34f13a76747e84c5a88f4d57d56f4.svg,images\menu\mod_explode1_1.png,converted
costume,menu,Mod: Random0,mod_random0,5d4051b3eddec03302782198f5b3648a.svg,images\menu\mod_random0_1.png,converted
costume,menu,Mod: Random1,mod_random1,d4edd1a60e7e6c8cb4d2cca914009529.svg,images\menu\mod_random1_1.png,converted
costume,menu,Mod: Underground0,mod_underground0,6ef88f81f709f3b2ec036cfdc12f6dfd.svg,images\menu\mod_underground0_1.png,converted
costume,menu,Mod: Underground1,mod_underground1,4b8cbb788bb6a0d07f395649d8dd629c.svg,images\menu\mod_underground1_1.png,converted
costume,menu,Mod: Lucky Block0,mod_lucky_block0,47a79bf926fd868e45b6152813d761a5.svg,images\menu\mod_lucky_block0_1.png,converted
costume,menu,Mod: Lucky Block1,mod_lucky_block1,21da6f49979f5d1a0ed491fbfa71e936.svg,images\menu\mod_lucky_block1_1.png,converted
costume,menu,Mod: Magnite0,mod_magnite0,d00484ad8b13aa944a4035dcd6bde4fe.svg,images\menu\mod_magnite0_1.png,converted
costume,menu,Mod: Magnite1,mod_magnite1,193169c098acb29fa0cf3769f0894fca.svg,images\menu\mod_magnite1_1.png,converted
costume,menu,Mod: Manhunt0,mod_manhunt0,bca3015d468e8d14291a75f5cf345c67.svg,images\menu\mod_manhunt0_1.png,converted
costume,menu,Mod: Manhunt1,mod_manhunt1,ae1cd0c884fb76c834564e20d234fc20.svg,images\menu\mod_manhunt1_1.png,converted
costume,menu,Mod: TNT0,mod_tnt0,0c3fdea97cbe3c98dedeb0146faafc39.svg,images\menu\mod_tnt0_1.png,converted
costume,menu,Mod: TNT1,mod_tnt1,c155597a8f87dd864fe77a4513f86330.svg,images\menu\mod_tnt1_1.png,converted
costume,menu,Mod: Enderite0,mod_enderite0,5e87a867e636526082aab3a130630cdf.svg,images\menu\mod_enderite0_1.png,converted
costume,menu,Mod: Enderite1,mod_enderite1,6e3d2a83fd852eb4e00edfacb4769cf5.svg,images\menu\mod_enderite1_1.png,converted
costume,menu,Mod: Random Blocks0,mod_random_blocks0,d35f3440ff8890245f2abab223981506.svg,images\menu\mod_random_blocks0_1.png,converted
costume,menu,Mod: Random Blocks1,mod_random_blocks1,6b2e43915246c7c218d7c1ad8e12b64a.svg,images\menu\mod_random_blocks1_1.png,converted
costume,menu,Mod: Textureless0,mod_textureless0,9d8a4084a66f48dc95f68d5ae8b4a22f.svg,images\menu\mod_textureless0_1.png,converted
costume,menu,Mod: Textureless1,mod_textureless1,304592de1f0ab020225bca8a613eb6dc.svg,images\menu\mod_textureless1_1.png,converted
costume,menu,Mod: Sun Resistance0,mod_sun_resistance0,d75ccca9c8919d685ed0a3d170cc3ac9.svg,images\menu\mod_sun_resistance0_1.png,converted
costume,menu,Mod: Sun Resistance1,mod_sun_resistance1,9f41823d9829003a37226e5f39ea54da.svg,images\menu\mod_sun_resistance1_1.png,converted
costume,menu,Mod: Random Effects0,mod_random_effects0,fcb40c0931e55de2e55b9f752112322f.svg,images\menu\mod_random_effects0_1.png,converted
costume,menu,Mod: Random Effects1,mod_random_effects1,a49624a2a279ed6dfd9a164750936734.svg,images\menu\mod_random_effects1_1.png,converted
costume,menu,Mod: 11,mod_11,14e46ec3e2ba471c2adfe8f119052307.svg,images\menu\mod_11.png,converted_svg_fallback
costume,menu,Mod: 29,mod_29,14e46ec3e2ba471c2adfe8f119052307.svg,images\menu\mod_29.png,converted_svg_fallback
costume,menu,Mod: 28,mod_28,14e46ec3e2ba471c2adfe8f119052307.svg,images\menu\mod_28.png,converted_svg_fallback
costume,menu,Mod: 27,mod_27,14e46ec3e2ba471c2adfe8f119052307.svg,images\menu\mod_27.png,converted_svg_fallback
costume,menu,Mod: 26,mod_26,14e46ec3e2ba471c2adfe8f119052307.svg,images\menu\mod_26.png,converted_svg_fallback
costume,menu,Mod: 25,mod_25,14e46ec3e2ba471c2adfe8f119052307.svg,images\menu\mod_25.png,converted_svg_fallback
costume,menu,Mod: 24,mod_24,14e46ec3e2ba471c2adfe8f119052307.svg,images\menu\mod_24.png,converted_svg_fallback
costume,menu,Mod: 23,mod_23,14e46ec3e2ba471c2adfe8f119052307.svg,images\menu\mod_23.png,converted_svg_fallback
costume,menu,Mod: 22,mod_22,14e46ec3e2ba471c2adfe8f119052307.svg,images\menu\mod_22.png,converted_svg_fallback
costume,menu,Mod: 21,mod_21,14e46ec3e2ba471c2adfe8f119052307.svg,images\menu\mod_21.png,converted_svg_fallback
costume,menu,Mod: 20,mod_20,14e46ec3e2ba471c2adfe8f119052307.svg,images\menu\mod_20.png,converted_svg_fallback
costume,menu,Mod: 19,mod_19,14e46ec3e2ba471c2adfe8f119052307.svg,images\menu\mod_19.png,converted_svg_fallback
costume,menu,Mod: 18,mod_18,14e46ec3e2ba471c2adfe8f119052307.svg,images\menu\mod_18.png,converted_svg_fallback
costume,menu,Mod: 17,mod_17,14e46ec3e2ba471c2adfe8f119052307.svg,images\menu\mod_17.png,converted_svg_fallback
costume,menu,Mod: 16,mod_16,14e46ec3e2ba471c2adfe8f119052307.svg,images\menu\mod_16.png,converted_svg_fallback
costume,menu,Mod: 15,mod_15,14e46ec3e2ba471c2adfe8f119052307.svg,images\menu\mod_15.png,converted_svg_fallback
costume,menu,Mod: 14,mod_14,14e46ec3e2ba471c2adfe8f119052307.svg,images\menu\mod_14.png,converted_svg_fallback
costume,menu,Mod: 38,mod_38,14e46ec3e2ba471c2adfe8f119052307.svg,images\menu\mod_38.png,converted_svg_fallback
